m,n,R,s,seed,ker_dim,s_val,decomp_error,w
5,17,51,1,0,1,0.007092126447440703,8.668337202239545e-15,0.0
5,17,51,2,0,2,0.0063385202757681265,3.395841781007141e-14,0.0
5,17,51,3,0,3,0.0072923578039378375,1.5274325616309575e-13,1.1102230246251565e-16
5,17,51,4,0,4,0.007599718001235183,6.675209138877456e-12,1.1102230246251565e-16
5,17,51,5,0,5,0.005346040559166798,8.39908945713721e-13,5.551115123125783e-16
5,17,51,6,0,6,0.00694991444485175,3.939117569101801e-13,3.3306690738754696e-16
5,17,51,7,0,7,0.007320207024254889,1.9402174185698413e-13,1.1102230246251565e-15
5,17,51,8,0,8,0.007324355388821042,5.53470640757132e-13,4.440892098500626e-16
5,17,51,9,0,9,0.008804515104697647,6.824720881005129e-12,3.3306690738754696e-16
5,17,51,10,0,10,0.007619021555458722,2.4933515672902677e-12,3.3306690738754696e-16
5,17,51,11,0,11,0.007957861375129442,7.884163004868578e-13,4.440892098500626e-16
5,17,51,12,0,12,0.007933604416058535,5.4396784665873406e-11,2.220446049250313e-16
5,17,51,13,0,13,0.007947910708334702,1.634066413685739e-12,6.661338147750939e-16
5,17,51,14,0,14,0.008093101098206412,4.525059173320879e-12,4.440892098500626e-16
5,17,51,15,0,15,0.006708225023801887,3.483714421173203e-12,4.440892098500626e-16
5,17,51,16,0,16,0.007400049738559056,2.6845782983177567e-12,4.440892098500626e-16
5,17,51,17,0,17,0.006854001363874412,2.732783505270132e-12,6.661338147750939e-16
5,17,52,18,0,18,3.267977509172604e-05,3.393327666701164e-11,2.220446049250313e-16
5,17,52,19,0,19,0.00022119446500806555,4.2769429310855506e-11,4.440892098500626e-16
5,17,52,20,0,20,0.0001775545452152005,3.542224886100095e-10,3.3306690738754696e-16
5,17,52,21,0,21,0.0007588958871366544,5.8985316041879054e-09,4.440892098500626e-16
5,17,52,22,0,22,0.0002964919328103151,2.760568897846104e-10,4.440892098500626e-16
5,17,52,23,0,23,0.0012467410468711138,1.040423047630143e-09,7.771561172376096e-16
5,17,52,24,0,24,0.0010115266596630642,5.1138620377048926e-11,3.3306690738754696e-16
5,17,52,25,0,25,0.0010971498895851746,3.4043098519351e-11,3.3306690738754696e-16
5,17,52,26,0,26,0.0014409500185133541,9.267777033527074e-11,6.661338147750939e-16
5,17,52,27,0,27,0.0019672231827047968,9.825607001924155e-11,3.3306690738754696e-16
5,17,52,28,0,28,0.0013092410934289153,1.1092388631134548e-10,4.440892098500626e-16
5,17,52,29,0,29,0.0019043966678240485,7.348329113204207e-11,7.771561172376096e-16
5,17,52,30,0,30,0.0018483873381588071,9.407238644826388e-11,4.440892098500626e-16
5,17,52,31,0,31,0.002017224216898981,1.8425141700646362e-11,7.771561172376096e-16
5,17,52,32,0,32,0.0025991286600214173,2.290593027922958e-10,4.440892098500626e-16
5,17,52,33,0,33,0.0019651820740326084,1.5338612863745882e-11,7.771561172376096e-16
5,17,52,34,0,34,0.0021137571824316,5.89415209646256e-11,6.661338147750939e-16
5,17,52,35,0,35,0.002264330742650438,4.8719212110020164e-11,3.3306690738754696e-16
5,17,52,36,0,36,0.0024282230253712105,3.55336090709025e-11,4.440892098500626e-16
5,17,52,37,0,37,0.002624643798778382,2.3882664644952677e-11,8.881784197001252e-16
5,17,52,38,0,38,0.002233337604500035,2.494316849538904e-10,5.551115123125783e-16
5,17,52,39,0,39,0.0022224764554660812,2.6788647793558612e-11,5.551115123125783e-16
5,17,52,40,0,40,0.0026927244014425364,2.4464460535913725e-10,6.661338147750939e-16
5,17,52,41,0,41,0.0023360839007932053,6.856022786987964e-11,5.551115123125783e-16
5,17,52,42,0,42,0.0019523654832642897,1.2991164397260136e-10,5.551115123125783e-16
5,17,52,43,0,43,0.002548358976789263,9.699853550870429e-11,6.661338147750939e-16
5,17,52,44,0,44,0.0025044607713137035,1.082104305528952e-09,7.771561172376096e-16
5,17,52,45,0,45,0.003182411150321752,3.228475224088529e-10,1.1102230246251565e-15
5,17,52,46,0,46,0.001965752740565864,3.6178590531562504e-10,5.551115123125783e-16
5,17,52,47,0,47,0.003131893666118723,1.6474524325076688e-09,6.661338147750939e-16
5,17,52,48,0,48,0.003299306622085759,1.1329936075252282e-10,5.551115123125783e-16
5,17,52,49,0,49,0.0025465556661087635,9.958443652916678e-11,7.771561172376096e-16
5,17,52,50,0,50,0.0023262607938163917,2.0284790457694114e-10,8.881784197001252e-16
5,17,52,51,0,51,0.0035366767700896412,1.0456391702112567e-11,6.661338147750939e-16
5,17,52,52,0,52,0.003366660945450124,3.167648226276377e-11,5.551115123125783e-16
6,14,51,0,0,0,0.0074733582513133445,,
6,14,51,1,0,1,0.0074761143509261595,5.994268297949522e-15,2.220446049250313e-16
6,14,51,2,0,2,0.008368224513612764,2.1931454160180644e-14,3.3306690738754696e-16
6,14,51,3,0,3,0.008936341091416531,2.8260634428268296e-13,1.1102230246251565e-16
6,14,51,4,0,4,0.007016328643568642,3.3048446565627613e-13,4.440892098500626e-16
6,14,51,5,0,5,0.008525047586247132,4.3495158560599e-13,0.0
6,14,51,6,0,6,0.007556199399304377,1.9496340915139783e-12,9.992007221626409e-16
6,14,51,7,0,7,0.009520374761406346,4.793239288781327e-13,3.3306690738754696e-16
6,14,51,8,0,8,0.00868373560277815,1.3729051106824378e-11,2.220446049250313e-16
6,14,51,9,0,9,0.008169507873102132,1.131747975449728e-11,3.3306690738754696e-16
6,14,51,10,0,10,0.008586143412090715,1.1811564687033374e-09,4.440892098500626e-16
6,14,51,11,0,11,0.009238487316267165,7.034994176819823e-12,3.3306690738754696e-16
6,14,51,12,0,12,0.010535214891129921,1.7779430979214827e-12,2.220446049250313e-16
6,14,52,13,0,13,0.00011876934031764731,1.566552081342588e-10,3.3306690738754696e-16
6,14,52,14,0,14,0.00021598665708891127,4.3618661903206495e-10,3.3306690738754696e-16
6,14,52,15,0,15,0.0005039523998826294,1.870768467884383e-11,4.440892098500626e-16
6,14,52,16,0,16,0.00036214639239148284,1.7543773912848945e-11,2.220446049250313e-16
6,14,52,17,0,17,0.0005690914235796581,1.3659507083504154e-11,3.3306690738754696e-16
6,14,52,18,0,18,0.000902553306183132,8.832793306908842e-10,8.881784197001252e-16
6,14,52,19,0,19,0.0011396084535352522,1.2391713977049266e-10,7.771561172376096e-16
6,14,52,20,0,20,0.0016226375122646952,1.7167844675893993e-10,3.3306690738754696e-16
6,14,52,21,0,21,0.001342605172727127,1.551082694381981e-11,5.551115123125783e-16
6,14,52,22,0,22,0.0011880135940192005,3.061527444292226e-10,8.881784197001252e-16
6,14,52,23,0,23,0.0014752780815739772,1.1875977430334494e-10,4.440892098500626e-16
6,14,52,24,0,24,0.002014008792858668,7.124037442562438e-10,7.771561172376096e-16
6,14,52,25,0,25,0.002195354897348534,3.3451191188608263e-11,6.661338147750939e-16
6,14,52,26,0,26,0.0024896479322916464,2.5192836427718843e-11,8.881784197001252e-16
6,14,52,27,0,27,0.0023530848058891675,4.535006068434005e-12,4.440892098500626e-16
6,14,52,28,0,28,0.002367965135547157,1.2727688804814614e-11,4.440892098500626e-16
6,14,52,29,0,29,0.001918472448372266,1.385766094078208e-10,5.551115123125783e-16
6,14,52,30,0,30,0.0023766685074149687,1.5040657521416026e-10,4.440892098500626e-16
6,14,52,31,0,31,0.002475816357719225,7.154890859585339e-11,4.440892098500626e-16
6,14,52,32,0,32,0.0029253311430993555,1.3079921907540754e-10,3.3306690738754696e-16
6,14,52,33,0,33,0.0037472721406312894,1.2665386088678304e-10,3.3306690738754696e-16
6,14,52,34,0,34,0.0030378519420928367,4.1094015602128454e-11,4.440892098500626e-16
6,14,52,35,0,35,0.0032686156706249704,2.1522241165369306e-10,3.3306690738754696e-16
6,14,52,36,0,36,0.0025824938326332505,4.7878929115121785e-11,5.551115123125783e-16
6,14,52,37,0,37,0.0033831572573067826,2.5080381740927843e-11,6.661338147750939e-16
6,14,52,38,0,38,0.0033286576429876263,8.290203316811069e-10,4.440892098500626e-16
6,14,52,39,0,39,0.0036756241691282567,7.596759368111975e-11,4.440892098500626e-16
6,14,52,40,0,40,0.0039053368145144252,3.128689050462888e-11,4.440892098500626e-16
6,14,52,41,0,41,0.003989880953747158,4.2866263898056697e-10,1.1102230246251565e-15
6,14,52,42,0,42,0.0038880948503488082,7.904649576349639e-11,4.440892098500626e-16
6,14,52,43,0,43,0.0038472860479705803,4.040300298705137e-09,6.661338147750939e-16
6,14,52,44,0,44,0.003997444440074825,7.837172571207326e-11,8.881784197001252e-16
6,14,52,45,0,45,0.0042029436933171994,1.944858752341755e-09,7.771561172376096e-16
6,14,52,46,0,46,0.002815868367716831,4.571621163723712e-11,4.440892098500626e-16
6,14,52,47,0,47,0.003948289603398748,6.782328678619168e-09,4.440892098500626e-16
6,14,52,48,0,48,0.003400938021438355,5.1233327276817267e-11,4.440892098500626e-16
6,14,52,49,0,49,0.004826418407651806,4.628973313129729e-11,7.771561172376096e-16
6,14,52,50,0,50,0.003047932919899083,1.1597121628167776e-11,7.771561172376096e-16
6,14,52,51,0,51,0.0035933298975427976,9.151607021338078e-12,5.551115123125783e-16
6,14,52,52,0,52,0.004236162930457891,1.3789166542825703e-11,7.771561172376096e-16
2,53,52,0,0,0,0.00020147943886525944,,
2,53,52,1,0,1,0.00016691957397171534,2.313468130616447e-13,0.0
2,53,52,2,0,2,0.0001746551270365414,3.4422872714116586e-13,2.220446049250313e-16
2,53,52,3,0,3,4.994395318146549e-05,7.763765448265012e-13,4.440892098500626e-16
2,53,52,4,0,4,8.39023965630675e-05,1.5197923312023423e-12,1.1102230246251565e-16
2,53,52,5,0,5,0.00012265691836961997,2.2083107892742204e-12,1.1102230246251565e-16
2,53,52,6,0,6,0.0002105800308574349,7.882013821138361e-13,2.220446049250313e-16
2,53,52,7,0,7,0.00010180709234819503,3.040761906982445e-12,2.220446049250313e-16
2,53,52,8,0,8,4.473683392722373e-05,2.7685715867718006e-11,3.3306690738754696e-16
2,53,52,9,0,9,3.164135828325203e-05,5.823383630990086e-12,3.3306690738754696e-16
2,53,52,10,0,10,7.809355231958323e-05,9.455770878690393e-12,4.440892098500626e-16
2,53,52,11,0,11,4.702755399588166e-05,2.6378568017071257e-11,5.551115123125783e-16
2,53,52,12,0,12,4.1504627757890315e-05,1.1603411939776407e-11,2.220446049250313e-16
2,53,52,13,0,13,9.558366700906815e-05,1.5431830584330497e-11,5.551115123125783e-16
2,53,52,14,0,14,0.0001034317140804273,2.063733202689735e-11,6.661338147750939e-16
2,53,52,15,0,15,0.00020645546351612143,1.1543656275438346e-11,2.220446049250313e-16
2,53,52,16,0,16,9.47530803345745e-06,1.894678251788539e-11,4.440892098500626e-16
2,53,52,17,0,17,2.771024413395803e-05,2.3739999946372404e-11,5.551115123125783e-16
2,53,52,18,0,18,0.0001431225088684187,3.412030808791169e-11,6.661338147750939e-16
2,53,52,19,0,19,5.180351200742168e-06,3.8422628766977523e-10,7.771561172376096e-16
2,53,52,20,0,20,4.589913879105624e-05,1.558660639281604e-11,3.3306690738754696e-16
2,53,52,21,0,21,7.382106211979093e-05,6.211226828845054e-11,2.220446049250313e-16
2,53,52,22,0,22,2.880982189475658e-06,2.1789373699271206e-10,3.3306690738754696e-16
2,53,52,23,0,23,7.188043670664271e-05,6.038169890336908e-10,3.3306690738754696e-16
2,53,52,24,0,24,0.00013599865081048463,1.7429270172650496e-09,3.3306690738754696e-16
2,53,52,25,0,25,3.0000775805127572e-05,9.542880804157082e-09,3.3306690738754696e-16
2,53,52,26,0,26,1.3498836559367696e-05,8.981554835324467e-11,5.551115123125783e-16
2,53,52,27,0,27,4.757171142840922e-05,5.315819540624351e-10,7.771561172376096e-16
2,53,52,28,0,28,2.5554660165525784e-05,7.456064672525892e-09,1.1102230246251565e-15
2,53,52,29,0,29,0.0001171380284183413,3.6081834190067324e-11,6.661338147750939e-16
2,53,52,30,0,30,3.0287437303969193e-05,2.5291089747794636e-09,6.661338147750939e-16
2,53,52,31,0,31,8.978035046443929e-05,9.946584858058066e-10,5.551115123125783e-16
2,53,52,32,0,32,8.39204256362602e-05,2.17216302437787e-09,5.551115123125783e-16
2,53,52,33,0,33,1.2561599154759082e-05,8.417152298229981e-09,7.771561172376096e-16
2,53,52,34,0,34,5.058944910802866e-06,4.626065094243982e-09,3.3306690738754696e-16
2,53,52,35,0,35,3.964367898931979e-06,6.825876009102404e-10,4.440892098500626e-16
2,53,52,36,0,36,7.479973521314265e-06,1.8889782697567834e-10,8.881784197001252e-16
2,53,52,37,0,37,3.195413580351543e-05,1.2630596880291162e-10,5.551115123125783e-16
2,53,52,38,0,38,1.3413239911644004e-05,3.259219201496334e-10,7.771561172376096e-16
2,53,52,39,0,39,3.102642533560926e-05,1.0399957257145812e-10,4.440892098500626e-16
2,53,52,40,0,40,4.697326724485919e-06,1.3049329393451553e-10,9.992007221626409e-16
2,53,52,41,0,41,7.996494829357925e-06,1.602025900831588e-10,6.661338147750939e-16
2,53,52,42,0,42,1.0820072187745891e-05,1.0074342309130357e-09,4.440892098500626e-16
2,53,52,43,0,43,6.6898984766359024e-06,3.5824911662783347e-09,8.881784197001252e-16
2,53,52,44,0,44,2.9325225604505205e-05,1.5448089812072517e-09,3.3306690738754696e-16
2,53,52,45,0,45,3.074350195040794e-05,4.479371479125848e-10,8.881784197001252e-16
2,53,52,46,0,46,6.062500763914167e-06,5.5524932992118995e-09,5.551115123125783e-16
2,53,52,47,0,47,6.11506028149037e-06,4.5245640597603783e-10,7.771561172376096e-16
2,53,52,48,0,48,2.9771194530311506e-05,5.676377660122821e-09,5.551115123125783e-16
2,53,52,49,0,49,1.8912379504142444e-05,3.168077896957522e-11,4.440892098500626e-16
2,53,52,50,0,50,3.64354771705197e-05,1.7717878971282573e-09,6.661338147750939e-16
2,53,52,51,0,51,1.0646432263498827e-05,1.4760743379310765e-10,4.440892098500626e-16
2,53,52,52,0,52,2.557293554607216e-05,7.895442162613709e-10,5.551115123125783e-16
2,53,53,53,0,53,1.4682810331977336e-06,8.19096410564038e-10,6.661338147750939e-16
7,12,52,0,0,0,0.002108727188087494,,
7,12,52,1,0,1,0.0013483630748662811,2.087036255130389e-14,1.1102230246251565e-16
7,12,52,2,0,2,0.0021685414054775,1.2037094739338912e-12,0.0
7,12,52,3,0,3,0.0027096073187825526,9.740071860593305e-14,0.0
7,12,52,4,0,4,0.00262084732471005,2.959708269532659e-12,2.220446049250313e-16
7,12,52,5,0,5,0.0020099126320830335,3.594438477339681e-13,0.0
7,12,52,6,0,6,0.0030516924140382476,2.01029114762525e-12,1.1102230246251565e-16
7,12,52,7,0,7,0.002621389349087307,1.4280391461805072e-12,4.440892098500626e-16
7,12,52,8,0,8,0.003482014145045234,1.2021551839629689e-12,2.220446049250313e-16
7,12,52,9,0,9,0.0033859077657482617,3.91506931901709e-12,3.3306690738754696e-16
7,12,52,10,0,10,0.003636073261785519,6.924255542085525e-13,5.551115123125783e-16
7,12,52,11,0,11,0.004154561224563171,4.495404078781171e-12,2.220446049250313e-16
7,12,52,12,0,12,0.004441565250397283,1.9444984621207962e-12,5.551115123125783e-16
7,12,52,13,0,13,0.0047572508318393155,3.3090547557323744e-12,5.551115123125783e-16
7,12,52,14,0,14,0.0033312637430641385,5.354130015414153e-12,4.440892098500626e-16
7,12,52,15,0,15,0.004561390237613186,5.6687053276492285e-11,1.1102230246251565e-15
7,12,52,16,0,16,0.003599470795084125,1.578348069330165e-11,3.3306690738754696e-16
7,12,52,17,0,17,0.0039713146308434895,5.907289129250681e-12,3.3306690738754696e-16
7,12,52,18,0,18,0.0041423173644201325,1.666816156374302e-11,5.551115123125783e-16
7,12,52,19,0,19,0.003728033696988704,1.3827614163718855e-10,3.3306690738754696e-16
7,12,52,20,0,20,0.004301017638938477,1.3151405946526788e-11,3.3306690738754696e-16
7,12,52,21,0,21,0.004931416923035514,2.8600285439159803e-11,9.992007221626409e-16
7,12,52,22,0,22,0.005363017213988994,1.3821891052961631e-11,5.551115123125783e-16
7,12,52,23,0,23,0.0042901543237823525,6.408967042229721e-11,4.440892098500626e-16
7,12,52,24,0,24,0.00517353765147823,2.5872917855831943e-11,6.661338147750939e-16
7,12,52,25,0,25,0.005374734250020108,1.3745611509751732e-11,6.661338147750939e-16
7,12,52,26,0,26,0.005892834102411276,4.687797498095877e-12,4.440892098500626e-16
7,12,52,27,0,27,0.004417655145448669,1.2191834904445204e-11,4.440892098500626e-16
7,12,52,28,0,28,0.006110537893846131,6.605072137920833e-11,4.440892098500626e-16
7,12,52,29,0,29,0.005935746247727017,1.6167321952911319e-10,4.440892098500626e-16
7,12,52,30,0,30,0.005781079425060265,2.3352743854773517e-10,6.661338147750939e-16
7,12,52,31,0,31,0.005359429191574073,1.6364765385051425e-10,5.551115123125783e-16
7,12,52,32,0,32,0.00651305217882914,1.204479792803443e-11,5.551115123125783e-16
7,12,52,33,0,33,0.005903513475664721,1.5867623797385154e-11,3.3306690738754696e-16
7,12,52,34,0,34,0.00548901815534749,2.516714025456473e-11,5.551115123125783e-16
7,12,52,35,0,35,0.005450484379228338,2.5519355912476536e-11,3.3306690738754696e-16
7,12,52,36,0,36,0.006487541459973089,2.138780521159269e-11,3.3306690738754696e-16
7,12,52,37,0,37,0.008209387859254612,6.483285685204484e-10,5.551115123125783e-16
7,12,52,38,0,38,0.006551813142749305,5.269043335681837e-11,4.440892098500626e-16
7,12,52,39,0,39,0.006243468678471685,3.2209538678012636e-10,6.661338147750939e-16
7,12,52,40,0,40,0.005984926773099689,1.4101083783865704e-10,5.551115123125783e-16
7,12,52,41,0,41,0.008029964132889972,4.2467613507118767e-11,4.440892098500626e-16
7,12,52,42,0,42,0.007028272994303607,7.468493335699189e-11,4.440892098500626e-16
7,12,52,43,0,43,0.008001430713380445,1.6175420253043516e-09,7.771561172376096e-16
7,12,52,44,0,44,0.006904875696563418,1.1805491167207344e-10,6.661338147750939e-16
7,12,53,45,0,45,4.1757500538015624e-05,4.420100624649229e-09,5.551115123125783e-16
7,12,53,46,0,46,0.00031750667190669793,3.0301642845407437e-10,8.881784197001252e-16
7,12,53,47,0,47,0.0006282348874281074,1.2600412674398656e-10,6.661338147750939e-16
7,12,53,48,0,48,0.0008048278833818964,7.435327268009589e-11,4.440892098500626e-16
7,12,53,49,0,49,0.0008226428737909965,2.0066057886569747e-10,5.551115123125783e-16
7,12,53,50,0,50,0.0012403067337952833,2.2987318073227017e-07,4.729550084903167e-14
7,12,53,51,0,51,0.0006512804213121743,8.377163768890965e-11,6.661338147750939e-16
7,12,53,52,0,52,0.0008387590536921988,4.088095193272122e-10,5.551115123125783e-16
7,12,53,53,0,53,0.0013157110641768253,2.6352435615796224e-09,6.661338147750939e-16
4,22,52,0,0,0,0.001348719299119076,,
4,22,52,1,0,1,0.0015185282837512797,1.3832647780707401e-14,0.0
4,22,52,2,0,2,0.0024361281790294363,3.371331717398769e-14,3.3306690738754696e-16
4,22,52,3,0,3,0.0014860367133856403,3.6176679278311644e-13,3.3306690738754696e-16
4,22,52,4,0,4,0.00258555494777679,2.3049947548541363e-13,3.3306690738754696e-16
4,22,52,5,0,5,0.002177000753150725,7.64309512785767e-13,2.220446049250313e-16
4,22,52,6,0,6,0.002546898287552125,3.9420483659100367e-13,5.551115123125783e-16
4,22,52,7,0,7,0.002201292244316719,9.419412011859007e-13,3.3306690738754696e-16
4,22,52,8,0,8,0.002480798913310431,7.622315039827685e-13,5.551115123125783e-16
4,22,52,9,0,9,0.003167602353325643,7.21443097922207e-13,2.220446049250313e-16
4,22,52,10,0,10,0.0021895798601984377,7.475022494000506e-12,2.220446049250313e-16
4,22,52,11,0,11,0.003260017518626257,2.3856575881378678e-11,3.3306690738754696e-16
4,22,52,12,0,12,0.0035671635917048777,7.582901472627788e-12,3.3306690738754696e-16
4,22,52,13,0,13,0.002881678203645212,9.224987497411295e-12,3.3306690738754696e-16
4,22,52,14,0,14,0.0031289470027752782,2.4073782784016237e-11,4.440892098500626e-16
4,22,52,15,0,15,0.0034637212435861963,4.4200609954845865e-12,3.3306690738754696e-16
4,22,52,16,0,16,0.003244856172599983,6.1958432288288436e-12,6.661338147750939e-16
4,22,52,17,0,17,0.0036230585255538628,5.891995297693319e-12,6.661338147750939e-16
4,22,52,18,0,18,0.0028641013472365294,8.253045925132477e-12,3.3306690738754696e-16
4,22,52,19,0,19,0.0035457721822166905,1.3073927398071214e-11,6.661338147750939e-16
4,22,52,20,0,20,0.00411136895464515,8.915044574485792e-12,6.661338147750939e-16
4,22,52,21,0,21,0.003632356796017724,4.040164731397637e-10,4.440892098500626e-16
4,22,52,22,0,22,0.003988256697845615,4.95844379682272e-11,3.3306690738754696e-16
4,22,52,23,0,23,0.003992985681212989,3.9090555770147036e-12,7.771561172376096e-16
4,22,52,24,0,24,0.0032821296284293996,9.279920235805736e-10,5.551115123125783e-16
4,22,52,25,0,25,0.004244710556015172,3.341855170491955e-10,7.771561172376096e-16
4,22,52,26,0,26,0.004390880834920813,4.6848272584164755e-12,5.551115123125783e-16
4,22,52,27,0,27,0.003336099118396603,1.1523981679150184e-10,4.440892098500626e-16
4,22,52,28,0,28,0.003689625136630881,1.389691118817512e-10,4.440892098500626e-16
4,22,52,29,0,29,0.0038897923882100067,2.2351718234187663e-10,6.661338147750939e-16
