m,n,R,s,seed,ker_dim,s_val,decomp_error,w
5,7,21,9,0,21,0.012908438503371061,2.8700979492244088,0.6197402541408401
5,7,21,10,0,21,0.007993690332863674,2.890972777135958,0.7032920978757224
5,7,21,11,0,21,0.011046463287154836,2.9505015807316735,0.6667422452554703
5,7,21,12,0,21,0.007033569901622519,2.875807893312414,0.7064428254606461
5,7,21,13,0,21,0.003947504853422117,2.881035943969325,0.7498295973097642
5,7,21,14,0,21,0.004908890554183247,2.964044774952537,0.7442857147563925
5,7,21,15,0,21,0.008260473641174342,2.9215781881233998,0.773114369571175
5,7,21,16,0,21,0.0019321220065748803,2.7204447416530675,0.7003873598143333
5,7,21,17,0,21,0.004136175027300052,2.8131727481238347,0.7605554179421388
5,7,21,18,0,21,0.0018591314444193268,2.7931905261738046,0.6495781914345793
5,7,21,19,0,21,0.0009494353274106487,2.617525120276699,0.9101762859325314
5,7,21,20,0,21,0.0002687516350308995,2.174371311318718,0.7223341581324522
5,7,22,21,0,43,0.01318989673002031,4.3868493175948435,0.8305777016299289
5,7,22,22,0,43,0.013902915195627401,4.44012551302063,0.847046858841174
4,9,21,0,0,15,0.01137860585029251,2.6090725250024662,
4,9,21,1,0,15,0.021868384418719484,2.632773694484544,0.6394411534057127
4,9,21,2,0,15,0.016894427926773224,2.5853642618613475,0.6252927395447485
4,9,21,3,0,15,0.01505987421487654,2.5514220647151493,0.6686839368922923
4,9,21,4,0,15,0.012797202229394546,2.6112919017154477,0.792602415026199
4,9,21,5,0,15,0.008012520960494167,2.541974084498025,0.639171165465457
4,9,21,6,0,15,0.009411987933225252,2.557652857206533,0.6975745518896971
4,9,21,7,0,15,0.009328182759986401,2.5051442156932042,0.6825051410635499
4,9,21,8,0,15,0.008063908726198804,2.5108824498574664,0.5213182822077446
4,9,21,9,0,15,0.006611986848054425,2.4547436820931843,0.7829454709840873
4,9,21,10,0,15,0.004527537882440429,2.624552251532737,0.7328607622912368
4,9,21,11,0,15,0.0019156822644962987,2.4688519821575183,0.7141768403794602
4,9,21,12,0,15,0.002984679784881325,2.5557420054944298,0.8428112350950485
4,9,21,13,0,15,0.0032220292984364513,2.5054088851178222,0.7914330824334576
4,9,21,14,0,15,0.001244880727607778,2.1661865599416887,0.8426339689361586
4,9,22,15,0,37,0.015374230924415618,4.051465687906749,0.7466717674577666
4,9,22,16,0,37,0.01689686400208168,4.064241503885567,0.7607867534887435
4,9,22,17,0,37,0.009241718021622498,3.9795455419428785,0.6381814101168956
4,9,22,18,0,37,0.007608471863717686,4.02929653685523,0.7545189524353685
4,9,22,19,0,37,0.01161172390941156,4.045721667607139,0.8166492815742389
4,9,22,20,0,37,0.009823790179747058,4.136739494618029,0.8564101417812927
4,9,22,21,0,37,0.007353860863096588,4.070321523038306,0.9328551020989895
4,9,22,22,0,37,0.008421333525421865,3.9758355199997557,0.7660596046176321
6,6,21,0,0,6,0.00637495088793908,1.6512035939206275,
6,6,21,1,0,6,0.009495865417501954,1.6288554845794951,0.31598067891071313
6,6,21,2,0,6,0.006567416574990648,1.6726793898793704,0.6184742560781296
6,6,21,3,0,6,0.0019219979178328103,1.610421019884606,0.5775273065239881
6,6,21,4,0,6,0.002880133474748661,1.5166088026111513,0.8501758357894882
6,6,21,5,0,6,0.0023964030398053657,1.4017235568560646,0.8099675379072965
6,6,22,6,0,28,0.019216938410663777,3.436374880966517,0.6540319191761849
6,6,22,7,0,28,0.022175821216431704,3.4384612604836287,0.5903725486129343
6,6,22,8,0,28,0.015555361151676037,3.5156822584772156,0.7803234497769761
6,6,22,9,0,28,0.013225533066989186,3.4262150155986313,0.7521985686487989
6,6,22,10,0,28,0.014918060465039027,3.4589285993167027,0.7936477750484507
6,6,22,11,0,28,0.014402047135338665,3.374558765359681,0.7088087164679936
6,6,22,12,0,28,0.01271248822677922,3.4718467623718583,0.8352486140468278
6,6,22,13,0,28,0.014553664459458807,3.412656870299664,0.6680185197598394
6,6,22,14,0,28,0.015785988760841186,3.5348812003963896,0.7812852552672511
6,6,22,15,0,28,0.008558908183949658,3.4779633574447013,0.7448560000438107
6,6,22,16,0,28,0.008497076505754068,3.477342097778383,0.6886509532843922
6,6,22,17,0,28,0.009202682753990018,3.444092986120384,0.8242084124129471
6,6,22,18,0,28,0.005901295220996937,3.545749958375845,0.7380265244890585
6,6,22,19,0,28,0.006957855529034386,3.416774056898542,0.7334024077029577
6,6,22,20,0,28,0.00388213630031264,3.3656081556231405,0.703918461723706
6,6,22,21,0,28,0.0033261963288781977,3.4192736015531127,0.8986049345718911
6,6,22,22,0,28,0.005087157544706253,3.2574832261916247,0.9079549716309833
3,13,22,0,0,19,0.015084682775257107,2.7568419733869267,
3,13,22,1,0,19,0.011850580004276972,2.774012132408064,0.32303605663153245
3,13,22,2,0,19,0.01571055354385354,2.7627752936426613,0.46041313235838754
3,13,22,3,0,19,0.014140164145343675,2.835937133300786,0.6071088405143912
3,13,22,4,0,19,0.01107457279443941,2.841274542310559,0.6754576197961946
3,13,22,5,0,19,0.0073422382566034035,2.7449916006349655,0.630211058755717
3,13,22,6,0,19,0.005829474615871068,2.7996046068831086,0.7304321020404807
3,13,22,7,0,19,0.005029175038710064,2.7200334081645936,0.5358799867580102
3,13,22,8,0,19,0.006640711801331119,2.7551314576776313,0.6205861777468547
